transfer_id,client_id,asset_type,asset_name,ticker,quantity_requested,quantity_received,requested_value,settled_value,origin_custodian,destination_custodian,transfer_type,transfer_direction,request_date,expected_settlement_date,actual_settlement_date,current_stage,status,priority,responsible_team,documentation_complete,exception_flag,exception_type,lifecycle_status,sla_days,elapsed_days,sla_status,reconciliation_status,operational_risk,quantity_difference,quantity_reconciliation,value_difference,value_reconciliation,reconciliation_result,reconciliation_severity,risk_score,risk_drivers,final_risk_level
AT00246,CL20332,Funds,Global Fixed Income Fund,GIF,4744,4744,477520.34,477520.34,Northern Trust,Itaú Custódia,External,Inbound,2026-09-01,2026-09-02,2026-09-03,Completed,Exception,Medium,Transfers,False,True,Missing Documentation,Exception,5,18,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00247,CL21913,Bonds,Brazilian Government Bond,BRGOV,297,297,279586.96,279586.96,Northern Trust,State Street,External,Inbound,2026-08-15,2026-08-19,2026-08-20,Completed,Completed,Medium,Custody Operations,True,False,,Completed,5,35,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00248,CL24945,Equities,Microsoft Corp.,MSFT,27,27,5497.49,5497.49,State Street,Northern Trust,Internal,Inbound,2026-08-11,2026-08-15,2026-08-16,Completed,Completed,High,Settlement,True,False,,Completed,2,39,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00249,CL34581,Equities,NVIDIA Corp.,NVDA,1776,1776,454071.17,454071.17,BNY Mellon,Northern Trust,Internal,Outbound,2026-08-03,2026-08-08,2026-08-09,Completed,Completed,High,Settlement,True,False,,Completed,2,47,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00250,CL75382,Equities,Alphabet Inc.,GOOGL,407,407,121673.4,121673.4,Northern Trust,Itaú Custódia,Internal,Inbound,2026-08-09,2026-08-10,2026-08-10,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,41,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00251,CL89822,ETFs,Invesco QQQ,QQQ,3269,3269,1895943.0,1895943.0,State Street,Itaú Custódia,Internal,Inbound,2026-08-27,2026-09-01,,Settlement,In Progress,High,Reconciliation,True,False,,Pending Settlement,2,23,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00252,CL82559,ETFs,SPDR S&P 500 ETF,SPY,1727,1727,679215.58,679215.58,State Street,Northern Trust,Internal,Inbound,2026-09-02,2026-09-07,2026-09-07,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,17,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00253,CL86389,Funds,Emerging Markets Fund,EMF,4423,4423,316098.7,316098.7,Northern Trust,J.P. Morgan,Internal,Inbound,2026-08-25,2026-08-27,2026-08-27,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,25,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00254,CL99573,Bonds,US Treasury 10Y,UST10Y,439,439,400546.48,400546.48,State Street,BNY Mellon,Internal,Outbound,2026-08-29,2026-08-30,2026-08-30,Completed,Completed,High,Custody Operations,True,False,,Completed,2,21,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00255,CL41142,Bonds,Brazilian Government Bond,BRGOV,350,350,318288.59,318288.59,Northern Trust,Itaú Custódia,External,Outbound,2026-09-05,2026-09-06,2026-09-06,Completed,Completed,Medium,Settlement,True,False,,Completed,5,14,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00256,CL93071,Bonds,Brazilian Government Bond,BRGOV,289,289,302782.41,302782.41,BNY Mellon,State Street,External,Outbound,2026-08-12,2026-08-13,2026-08-13,Completed,Completed,Low,Custody Operations,True,False,,Completed,5,38,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00257,CL15326,Funds,Global Fixed Income Fund,GIF,4609,4609,311398.45,311398.45,BNY Mellon,Northern Trust,Internal,Outbound,2026-08-30,2026-09-01,2026-09-01,Completed,Completed,High,Reconciliation,True,False,,Completed,2,20,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00258,CL74297,Bonds,US Treasury 10Y,UST10Y,411,411,428071.42,428071.42,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-09-02,2026-09-04,2026-09-05,Completed,Completed,Low,Settlement,True,False,,Completed,2,17,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00259,CL96944,Bonds,US Treasury 5Y,UST5Y,194,194,185990.69,185990.69,Itaú Custódia,Northern Trust,Internal,Inbound,2026-09-12,2026-09-15,2026-09-15,Completed,Completed,High,Reconciliation,True,False,,Completed,2,7,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00260,CL59987,Equities,NVIDIA Corp.,NVDA,2111,2111,618748.44,618748.44,State Street,J.P. Morgan,External,Outbound,2026-09-01,2026-09-02,2026-09-02,Completed,Completed,Low,Transfers,True,False,,Completed,5,18,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00261,CL31940,Equities,Apple Inc.,AAPL,1736,1736,610465.8,610465.8,BNY Mellon,Itaú Custódia,Internal,Inbound,2026-09-04,2026-09-08,2026-09-08,Completed,Completed,Low,Transfers,True,False,,Completed,2,15,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00262,CL70191,Bonds,US Treasury 10Y,UST10Y,54,54,49391.08,49391.08,BNY Mellon,Northern Trust,Internal,Inbound,2026-08-17,2026-08-21,2026-08-22,Completed,Completed,Low,Custody Operations,True,False,,Completed,2,33,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00263,CL98250,Equities,Alphabet Inc.,GOOGL,58,58,19641.13,19641.13,Itaú Custódia,J.P. Morgan,Internal,Inbound,2026-08-23,2026-08-28,2026-08-28,Completed,Completed,Medium,Custody Operations,True,False,,Completed,2,27,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00264,CL59992,Funds,Emerging Markets Fund,EMF,302,302,31805.97,31805.97,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-09-04,2026-09-07,,Approval,Exception,Medium,Reconciliation,True,True,Settlement Delay,Exception,2,15,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Settlement Delay,High
AT00265,CL11461,ETFs,SPDR S&P 500 ETF,SPY,352,352,18573.78,18573.78,Itaú Custódia,Northern Trust,Internal,Outbound,2026-08-14,2026-08-17,2026-08-17,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,36,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00266,CL35470,Equities,Microsoft Corp.,MSFT,4657,4657,2018870.08,2018870.08,Itaú Custódia,Northern Trust,Internal,Outbound,2026-09-12,2026-09-13,2026-09-13,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,7,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00267,CL56810,ETFs,iShares MSCI Brazil ETF,EWZ,1931,1931,202802.85,202802.85,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-09-01,2026-09-05,2026-09-05,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,18,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00268,CL51462,Funds,Global Equity Fund,GEF,89,89,6797.7,6797.7,BNY Mellon,Itaú Custódia,External,Outbound,2026-08-09,2026-08-12,,Sent to Custodian,In Progress,Medium,Custody Operations,True,False,,In Transit,5,41,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00269,CL82308,Equities,Microsoft Corp.,MSFT,4979,4979,432616.16,432616.16,State Street,BNY Mellon,Internal,Outbound,2026-09-10,2026-09-11,,Validation,In Progress,High,Transfers,True,False,,Pending Approval,2,9,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00270,CL86269,Funds,Emerging Markets Fund,EMF,1792,1792,328177.28,328177.28,Itaú Custódia,State Street,External,Inbound,2026-08-24,2026-08-28,2026-08-28,Completed,Completed,High,Transfers,True,False,,Completed,5,26,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00271,CL62007,Bonds,Brazilian Government Bond,BRGOV,15,15,15488.04,15488.04,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-08-11,2026-08-13,2026-08-13,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,39,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00272,CL15297,ETFs,Invesco QQQ,QQQ,1908,1908,161366.5,161366.5,State Street,BNY Mellon,Internal,Inbound,2026-09-03,2026-09-06,2026-09-07,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,16,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00273,CL23529,Bonds,Brazilian Government Bond,BRGOV,144,144,146264.59,146264.59,Itaú Custódia,BNY Mellon,External,Outbound,2026-08-24,2026-08-29,2026-08-29,Completed,Completed,Medium,Settlement,True,False,,Completed,5,26,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00274,CL77681,Funds,Global Fixed Income Fund,GIF,2876,2876,309558.49,309558.49,Northern Trust,J.P. Morgan,Internal,Outbound,2026-08-11,2026-08-13,2026-08-13,Completed,Completed,Low,Settlement,True,False,,Completed,2,39,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00275,CL57477,Equities,Microsoft Corp.,MSFT,3406,3406,1413584.29,1413584.29,J.P. Morgan,Itaú Custódia,External,Outbound,2026-08-14,2026-08-19,2026-08-20,Completed,Exception,High,Settlement,False,True,Missing Documentation,Exception,5,36,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00276,CL85168,ETFs,SPDR S&P 500 ETF,SPY,4209,4209,301174.89,301174.89,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-08-17,2026-08-19,2026-08-20,Completed,Completed,High,Transfers,True,False,,Completed,2,33,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00277,CL96736,Bonds,US Treasury 10Y,UST10Y,120,120,118780.88,118780.88,Northern Trust,Itaú Custódia,Internal,Inbound,2026-08-27,2026-09-01,2026-09-01,Completed,Completed,High,Reconciliation,True,False,,Completed,2,23,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00278,CL31983,Bonds,US Treasury 5Y,UST5Y,315,315,320707.55,320707.55,BNY Mellon,Itaú Custódia,External,Inbound,2026-08-07,2026-08-08,2026-08-09,Completed,Completed,High,Transfers,True,False,,Completed,5,43,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00279,CL33255,Funds,Emerging Markets Fund,EMF,4963,4963,134132.92,134132.92,Itaú Custódia,J.P. Morgan,Internal,Outbound,2026-09-12,2026-09-14,,Reconciliation,Exception,Medium,Custody Operations,True,True,Settlement Delay,Exception,2,7,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Settlement Delay,High
AT00280,CL78425,Funds,Global Fixed Income Fund,GIF,405,405,58958.16,58958.16,Northern Trust,BNY Mellon,External,Outbound,2026-08-23,2026-08-28,,Reconciliation,In Progress,High,Transfers,True,False,,Pending Reconciliation,5,27,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00281,CL65769,ETFs,Invesco QQQ,QQQ,3918,3918,1846249.32,1846249.32,J.P. Morgan,Northern Trust,External,Outbound,2026-08-13,2026-08-14,,Reconciliation,Exception,Medium,Transfers,False,True,Missing Documentation,Exception,5,37,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Missing Documentation,High
AT00282,CL78126,Equities,NVIDIA Corp.,NVDA,1692,1692,608265.59,608265.59,State Street,Itaú Custódia,External,Inbound,2026-08-10,2026-08-14,2026-08-14,Completed,Completed,High,Custody Operations,True,False,,Completed,5,40,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00283,CL84012,Bonds,Brazilian Government Bond,BRGOV,151,151,165852.32,165852.32,Northern Trust,BNY Mellon,External,Outbound,2026-08-12,2026-08-15,2026-08-16,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,38,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00284,CL62183,ETFs,iShares MSCI Brazil ETF,EWZ,985,985,454378.34,454378.34,Northern Trust,BNY Mellon,Internal,Inbound,2026-09-02,2026-09-06,,Reconciliation,In Progress,High,Transfers,True,False,,Pending Reconciliation,2,17,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00285,CL31068,Funds,Emerging Markets Fund,EMF,93,93,15325.14,15325.14,BNY Mellon,Itaú Custódia,External,Inbound,2026-08-05,2026-08-08,2026-08-08,Completed,Completed,High,Custody Operations,True,False,,Completed,5,45,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00286,CL62513,Bonds,Brazilian Government Bond,BRGOV,315,315,287120.17,287120.17,BNY Mellon,Itaú Custódia,External,Inbound,2026-08-13,2026-08-18,2026-08-18,Completed,Completed,High,Settlement,True,False,,Completed,5,37,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00287,CL90634,ETFs,iShares MSCI Brazil ETF,EWZ,305,305,75596.38,75596.38,J.P. Morgan,State Street,Internal,Outbound,2026-08-26,2026-08-29,2026-08-30,Completed,Completed,High,Transfers,True,False,,Completed,2,24,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00288,CL18993,Equities,Alphabet Inc.,GOOGL,2340,2340,881624.06,793830.73,Itaú Custódia,State Street,External,Outbound,2026-08-15,2026-08-20,,Settlement,Exception,High,Custody Operations,True,True,Value Difference,Exception,5,35,Outside SLA,Pending,Critical,0,Matched,87793.33000000007,Difference,Value Difference,Medium,100,SLA Breach | Value Difference | High Priority,Critical
AT00289,CL76353,Equities,Alphabet Inc.,GOOGL,602,602,166408.53,166408.53,State Street,J.P. Morgan,External,Outbound,2026-09-14,2026-09-18,,Reconciliation,Exception,High,Custody Operations,True,True,Account Mismatch,Exception,5,5,Within SLA,Pending,High,0,Matched,0.0,Matched,Matched,,40,Account Mismatch | High Priority,Medium
AT00290,CL99337,Funds,Emerging Markets Fund,EMF,274,274,29250.77,29250.77,State Street,J.P. Morgan,External,Inbound,2026-09-13,2026-09-15,,Sent to Custodian,In Progress,High,Transfers,True,False,,In Transit,5,6,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00291,CL44517,ETFs,Invesco QQQ,QQQ,771,771,207716.54,207716.54,State Street,J.P. Morgan,Internal,Outbound,2026-08-21,2026-08-24,2026-08-24,Completed,Completed,High,Settlement,True,False,,Completed,2,29,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00292,CL75404,ETFs,SPDR S&P 500 ETF,SPY,1992,1992,1055776.68,1055776.68,BNY Mellon,State Street,Internal,Inbound,2026-09-09,2026-09-12,2026-09-12,Completed,Completed,Low,Custody Operations,True,False,,Completed,2,10,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00293,CL90455,Equities,Alphabet Inc.,GOOGL,356,356,153651.3,153651.3,State Street,Northern Trust,External,Outbound,2026-09-01,2026-09-03,,Reconciliation,Exception,Medium,Settlement,True,True,Account Mismatch,Exception,5,18,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,55,SLA Breach | Account Mismatch,High
AT00294,CL17097,Funds,Global Fixed Income Fund,GIF,4479,4479,115832.66,115832.66,State Street,Itaú Custódia,Internal,Outbound,2026-08-08,2026-08-13,2026-08-13,Completed,Exception,High,Custody Operations,False,True,Missing Documentation,Exception,2,42,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00295,CL86153,Equities,Amazon.com Inc.,AMZN,2972,2944,968129.43,968129.43,State Street,BNY Mellon,External,Inbound,2026-08-18,2026-08-22,,Sent to Custodian,Exception,High,Custody Operations,True,True,Quantity Difference,Exception,5,32,Outside SLA,Pending,Critical,28,Difference,0.0,Matched,Quantity Difference,High,100,SLA Breach | Quantity Difference | High Priority,Critical
AT00296,CL58799,Bonds,US Treasury 5Y,UST5Y,153,153,151492.31,151492.31,Itaú Custódia,BNY Mellon,Internal,Inbound,2026-08-18,2026-08-20,2026-08-21,Completed,Completed,High,Settlement,True,False,,Completed,2,32,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00297,CL71995,Equities,Microsoft Corp.,MSFT,3463,3463,951698.27,951698.27,Itaú Custódia,State Street,External,Outbound,2026-08-17,2026-08-22,,Validation,In Progress,High,Settlement,True,False,,Pending Approval,5,33,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00298,CL17869,ETFs,Invesco QQQ,QQQ,3913,3913,2001242.96,2001242.96,J.P. Morgan,Itaú Custódia,External,Outbound,2026-08-24,2026-08-27,2026-08-27,Completed,Completed,Medium,Transfers,True,False,,Completed,5,26,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00299,CL56018,ETFs,iShares MSCI Brazil ETF,EWZ,4727,4727,1925902.78,1925902.78,Itaú Custódia,BNY Mellon,External,Outbound,2026-08-21,2026-08-26,2026-08-27,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,29,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00300,CL70784,ETFs,SPDR S&P 500 ETF,SPY,2773,2773,781983.42,781983.42,Itaú Custódia,Northern Trust,Internal,Inbound,2026-08-11,2026-08-14,2026-08-14,Completed,Completed,High,Reconciliation,True,False,,Completed,2,39,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00301,CL89349,Funds,Global Fixed Income Fund,GIF,3694,3694,593165.26,593165.26,State Street,Itaú Custódia,External,Inbound,2026-08-12,2026-08-13,2026-08-13,Completed,Completed,High,Transfers,True,False,,Completed,5,38,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00302,CL37600,ETFs,Invesco QQQ,QQQ,853,853,87479.03,87479.03,Northern Trust,J.P. Morgan,Internal,Outbound,2026-09-03,2026-09-04,2026-09-04,Completed,Completed,Medium,Reconciliation,True,False,,Completed,2,16,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00303,CL40062,ETFs,iShares MSCI Brazil ETF,EWZ,2337,2337,686466.25,686466.25,BNY Mellon,State Street,Internal,Inbound,2026-08-03,2026-08-06,,Registered,In Progress,Medium,Reconciliation,True,False,,In Transit,2,47,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00304,CL81898,Funds,Global Equity Fund,GEF,4467,4467,231688.08,231688.08,Itaú Custódia,Northern Trust,External,Outbound,2026-08-23,2026-08-27,2026-08-27,Completed,Completed,Medium,Custody Operations,True,False,,Completed,5,27,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00305,CL44053,ETFs,Invesco QQQ,QQQ,96,96,4804.88,4804.88,BNY Mellon,Northern Trust,External,Outbound,2026-09-04,2026-09-05,2026-09-06,Completed,Completed,Medium,Reconciliation,True,False,,Completed,5,15,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00306,CL11197,Funds,Global Fixed Income Fund,GIF,4940,4940,304396.73,304396.73,J.P. Morgan,Northern Trust,Internal,Outbound,2026-09-05,2026-09-09,2026-09-09,Completed,Completed,High,Custody Operations,True,False,,Completed,2,14,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00307,CL59592,ETFs,Invesco QQQ,QQQ,658,658,185708.43,185708.43,BNY Mellon,Northern Trust,External,Outbound,2026-08-27,2026-08-29,,Approval,In Progress,Low,Custody Operations,True,False,,Pending Approval,5,23,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00308,CL90967,Funds,Global Fixed Income Fund,GIF,4080,4080,219512.57,219512.57,J.P. Morgan,State Street,Internal,Inbound,2026-08-12,2026-08-13,2026-08-13,Completed,Completed,High,Transfers,True,False,,Completed,2,38,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00309,CL40514,Equities,Microsoft Corp.,MSFT,130,130,35374.4,35374.4,State Street,Itaú Custódia,External,Outbound,2026-08-24,2026-08-28,2026-08-28,Completed,Completed,Low,Transfers,True,False,,Completed,5,26,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00310,CL44931,Funds,Global Equity Fund,GEF,4499,4499,470714.26,470714.26,BNY Mellon,Northern Trust,External,Inbound,2026-08-08,2026-08-10,2026-08-11,Completed,Completed,Low,Settlement,True,False,,Completed,5,42,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00311,CL70402,Equities,Alphabet Inc.,GOOGL,1717,1717,451178.66,451178.66,State Street,Northern Trust,Internal,Inbound,2026-09-05,2026-09-10,2026-09-11,Completed,Completed,Low,Reconciliation,True,False,,Completed,2,14,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00312,CL16827,ETFs,SPDR S&P 500 ETF,SPY,1943,1943,773508.17,773508.17,State Street,J.P. Morgan,Internal,Outbound,2026-09-07,2026-09-08,2026-09-08,Completed,Exception,High,Custody Operations,False,True,Missing Documentation,Exception,2,12,Outside SLA,Pending,Critical,0,Matched,0.0,Matched,Matched,,70,SLA Breach | Missing Documentation | High Priority,Critical
AT00313,CL88146,ETFs,Invesco QQQ,QQQ,743,743,138790.35,138790.35,Northern Trust,J.P. Morgan,External,Inbound,2026-08-04,2026-08-07,2026-08-07,Completed,Completed,Low,Reconciliation,True,False,,Completed,5,46,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00314,CL83184,Bonds,US Treasury 5Y,UST5Y,385,385,361358.33,361358.33,Northern Trust,State Street,Internal,Outbound,2026-08-03,2026-08-07,,In Transit,In Progress,High,Custody Operations,True,False,,In Transit,2,47,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,45,SLA Breach | High Priority,High
AT00315,CL34874,ETFs,iShares MSCI Brazil ETF,EWZ,2858,2858,651693.97,651693.97,Northern Trust,State Street,Internal,Inbound,2026-09-03,2026-09-05,2026-09-05,Completed,Completed,Medium,Transfers,True,False,,Completed,2,16,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00316,CL93627,Funds,Emerging Markets Fund,EMF,1569,1569,280737.76,280737.76,Itaú Custódia,State Street,Internal,Outbound,2026-08-05,2026-08-10,,Approval,In Progress,Medium,Settlement,True,False,,Pending Approval,2,45,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00317,CL90352,Bonds,US Treasury 5Y,UST5Y,219,219,225171.59,225171.59,J.P. Morgan,BNY Mellon,Internal,Inbound,2026-08-09,2026-08-11,,Approval,In Progress,Low,Transfers,True,False,,Pending Approval,2,41,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00318,CL14170,Funds,Emerging Markets Fund,EMF,4063,4063,465814.2,465814.2,Itaú Custódia,State Street,Internal,Outbound,2026-08-15,2026-08-20,,Validation,In Progress,Low,Custody Operations,True,False,,Pending Approval,2,35,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00319,CL20480,Funds,Emerging Markets Fund,EMF,547,547,46476.78,46476.78,Northern Trust,State Street,Internal,Outbound,2026-09-03,2026-09-04,,Reconciliation,In Progress,Low,Transfers,True,False,,Pending Reconciliation,2,16,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00320,CL23267,ETFs,iShares MSCI Brazil ETF,EWZ,3166,3166,488207.42,488207.42,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-08-07,2026-08-12,2026-08-13,Completed,Completed,Medium,Transfers,True,False,,Completed,2,43,Within SLA,Matched,Low,0,Matched,0.0,Matched,Matched,,0,No Active Risk,Low
AT00321,CL31864,ETFs,iShares MSCI Brazil ETF,EWZ,3299,3299,1080689.82,1080689.82,BNY Mellon,Itaú Custódia,External,Outbound,2026-09-05,2026-09-08,,Sent to Custodian,In Progress,Medium,Reconciliation,True,False,,In Transit,5,14,Outside SLA,Pending,High,0,Matched,0.0,Matched,Matched,,30,SLA Breach,Medium
AT00322,CL89745,ETFs,iShares MSCI Brazil ETF,EWZ,4479,4479,750951.27,750951.27,Itaú Custódia,State Street,External,Outbound,2026-08-29,2026-09-02,2026-09-02,Completed,Completed,High,Transfers,True,False,,Completed,5,21,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00323,CL77844,ETFs,Invesco QQQ,QQQ,63,63,13556.57,12389.68,BNY Mellon,State Street,External,Inbound,2026-09-14,2026-09-17,,Reconciliation,Exception,High,Custody Operations,True,True,Value Difference,Exception,5,5,Within SLA,Pending,High,0,Matched,1166.8899999999994,Difference,Value Difference,Medium,70,Value Difference | High Priority,Critical
AT00324,CL56616,ETFs,SPDR S&P 500 ETF,SPY,2180,2180,549132.39,549132.39,Itaú Custódia,BNY Mellon,Internal,Outbound,2026-08-20,2026-08-21,2026-08-21,Completed,Completed,High,Reconciliation,True,False,,Completed,2,30,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00325,CL73246,ETFs,Invesco QQQ,QQQ,4730,4703,2368468.96,2368468.96,J.P. Morgan,Northern Trust,Internal,Outbound,2026-08-06,2026-08-07,,Sent to Custodian,Exception,High,Settlement,True,True,Quantity Difference,Exception,2,44,Outside SLA,Pending,Critical,27,Difference,0.0,Matched,Quantity Difference,High,100,SLA Breach | Quantity Difference | High Priority,Critical
AT00326,CL95561,Equities,NVIDIA Corp.,NVDA,453,453,84780.09,84780.09,J.P. Morgan,Northern Trust,Internal,Outbound,2026-09-02,2026-09-04,2026-09-05,Completed,Completed,High,Transfers,True,False,,Completed,2,17,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
AT00327,CL39109,Funds,Global Fixed Income Fund,GIF,3280,3280,152986.52,152986.52,State Street,J.P. Morgan,External,Inbound,2026-09-05,2026-09-09,2026-09-10,Completed,Completed,High,Settlement,True,False,,Completed,5,14,Within SLA,Matched,Medium,0,Matched,0.0,Matched,Matched,,15,High Priority,Low
